0.095,0.0831713,-0.0108442,-0.00952368,0.0169457,0.00775873,-0.00281521,0.0149508,0.00192129,0.013905,0.0134311
0.1,0.0821706,-0.00706445,-0.0104306,0.0172348,0.00861553,-0.0031339,0.0153071,0.00232999,0.0141898,0.0138985
0.105,0.081293,-0.00338154,-0.0112588,0.017504,0.00950853,-0.00340656,0.0156426,0.0027634,0.0145062,0.0143575
0.11,0.08052,0.000185929,-0.0120333,0.0177267,0.0104165,-0.00364971,0.0159461,0.00320004,0.0148316,0.0147877
0.115,0.0798362,0.00362329,-0.0127748,0.0178813,0.0113218,-0.00387689,0.0162089,0.00362223,0.0151474,0.0151732
0.12,0.0792289,0.00691978,-0.0134998,0.0179512,0.01221,-0.00409891,0.0164245,0.00401569,0.0154386,0.0155019
0.125,0.0786874,0.0100683,-0.0142215,0.0179238,0.0130697,-0.00432413,0.0165883,0.00436924,0.0156934,0.0157651
0.13,0.0782028,0.013065,-0.0149497,0.0177903,0.0138921,-0.00455874,0.0166975,0.00467438,0.0159031,0.0159572
0.135,0.077768,0.015909,-0.0156916,0.017545,0.0146703,-0.00480701,0.0167509,0.00492501,0.0160614,0.0160753
0.14,0.0773768,0.0186021,-0.0164521,0.0171853,0.0153999,-0.00507156,0.0167483,0.00511712,0.0161642,0.0161185
0.145,0.0770244,0.0211483,-0.0172338,0.0167109,0.0160777,-0.00535357,0.016691,0.00524852,0.0162097,0.0160879
0.15,0.0767066,0.0235534,-0.0180379,0.0161234,0.0167023,-0.00565305,0.016581,0.00531853,0.0161975,0.015986
0.155,0.0764204,0.0258248,-0.0188638,0.0154264,0.0172733,-0.00596895,0.016421,0.00532785,0.0161286,0.0158168
0.16,0.076163,0.0279714,-0.0197101,0.0146249,0.0177913,-0.00629941,0.0162148,0.00527827,0.0160054,0.0155852
0.165,0.0759324,0.030003,-0.0205739,0.0137249,0.0182579,-0.00664186,0.0159662,0.00517255,0.015831,0.015297
0.17,0.0757271,0.0319301,-0.0214518,0.0127337,0.0186753,-0.00699318,0.0156798,0.00501421,0.0156096,0.0149587
0.175,0.0755459,0.033764,-0.0223394,0.011659,0.0190463,-0.00734983,0.0153603,0.00480742,0.0153459,0.0145772
0.18,0.0753879,0.0355163,-0.0232322,0.0105093,0.0193741,-0.00770796,0.0150129,0.00455686,0.015045,0.0141597
0.185,0.0752527,0.037199,-0.024125,0.00929341,0.0196622,-0.00806348,0.0146428,0.00426762,0.0147126,0.0137136
0.19,0.0751397,0.0388239,-0.0250123,0.0080205,0.0199143,-0.00841218,0.0142552,0.00394505,0.0143545,0.0132465
0.195,0.0750489,0.040403,-0.0258887,0.00669975,0.0201344,-0.00874981,0.0138555,0.00359471,0.0139767,0.0127659
0.2,0.0749802,0.0419482,-0.0267483,0.0053404,0.0203262,-0.00907214,0.0134491,0.00322229,0.0135851,0.0122791
0.205,0.0749337,0.0434708,-0.0275857,0.00395159,0.0204939,-0.00937501,0.0130412,0.0028335,0.0131857,0.0117933
0.21,0.0749094,0.0449819,-0.0283952,0.00254227,0.0206411,-0.00965444,0.012637,0.00243402,0.0127844,0.0113153
0.215,0.0749077,0.0464922,-0.0291713,0.00112109,0.0207717,-0.0099066,0.0122414,0.00202944,0.012387,0.0108518
0.22,0.0749286,0.0480118,-0.029909,-0.000303643,0.020889,-0.0101279,0.0118591,0.00162522,0.0119987,0.010409
0.225,0.0749724,0.04955,-0.0306031,-0.00172404,0.0209965,-0.0103152,0.0114947,0.00122661,0.0116249,0.00999233
0.23,0.0750393,0.0511157,-0.0312492,-0.00313272,0.0210972,-0.0104654,0.0111525,0.000838595,0.0112702,0.00960718
0.235,0.0751294,0.0527167,-0.0318429,-0.00452284,0.0211938,-0.010576,0.0108365,0.000465908,0.0109392,0.00925814
0.24,0.0752429,0.0543603,-0.0323803,-0.00588812,0.0212887,-0.0106447,0.0105501,0.000112946,0.0106358,0.0089493
0.245,0.0753797,0.0560528,-0.0328581,-0.00722295,0.021384,-0.0106699,0.0102968,-0.000216248,0.0103636,0.00868413
0.25,0.0755399,0.0577996,-0.0332732,-0.00852237,0.0214813,-0.01065,0.0100794,-0.000518012,0.0101256,0.00846548
0.255,0.0757233,0.0596052,-0.0336231,-0.00978212,0.0215821,-0.0105843,0.00990035,-0.000789094,0.0099244,0.00829554
0.26,0.0759297,0.0614732,-0.0339058,-0.0109987,0.0216871,-0.0104723,0.00976184,-0.00102667,0.00976205,0.00817587
0.265,0.0761589,0.0634062,-0.0341199,-0.0121692,0.0217968,-0.010314,0.00966552,-0.00122837,0.00964003,0.00810734
0.27,0.0764104,0.0654058,-0.0342645,-0.0132916,0.0219114,-0.0101099,0.00961263,-0.00139227,0.0095593,0.00809017
0.275,0.0766836,0.0674726,-0.0343392,-0.0143647,0.0220304,-0.00986122,0.00960396,-0.00151694,0.00952027,0.00812389
0.28,0.0769781,0.0696064,-0.0343441,-0.0153879,0.0221532,-0.0095693,0.00963989,-0.00160141,0.00952279,0.0082074
0.285,0.077293,0.0718058,-0.0342799,-0.0163613,0.0222785,-0.00923617,0.00972031,-0.00164521,0.00956618,0.00833894
0.29,0.0776275,0.0740687,-0.0341479,-0.017286,0.0224047,-0.0088643,0.00984469,-0.00164834,0.00964921,0.00851613
0.295,0.0779807,0.0763918,-0.0339499,-0.0181635,0.0225299,-0.00845663,0.0100121,-0.00161127,0.00977013,0.00873598
0.3,0.0783515,0.0787711,-0.033688,-0.0189962,0.0226517,-0.00801652,0.010221,-0.00153496,0.0099267,0.00899493
0.305,0.0787387,0.0812018,-0.0333652,-0.0197872,0.0227675,-0.00754778,0.0104697,-0.00142082,0.0101162,0.00928889
0.31,0.0791411,0.0836782,-0.0329846,-0.0205399,0.0228742,-0.00705461,0.0107559,-0.00127069,0.0103354,0.00961325
0.315,0.0795574,0.0861937,-0.03255,-0.0212586,0.0229686,-0.00654158,0.011077,-0.00108686,0.0105808,0.00996296
0.32,0.0799861,0.0887413,-0.0320653,-0.0219481,0.023047,-0.0060136,0.01143,-0.000871986,0.0108483,0.0103325
0.325,0.0804257,0.0913133,-0.0315351,-0.0226135,0.0231057,-0.0054759,0.0118115,-0.000629129,0.0111337,0.0107162
0.33,0.0808746,0.0939014,-0.0309641,-0.0232605,0.0231406,-0.00493394,0.0122178,-0.000361679,0.0114322,0.0111077
0.335,0.0813314,0.0964967,-0.0303574,-0.0238951,0.0231476,-0.00439345,0.0126451,-7.33432e-05,0.011739,0.0115008
0.34,0.0817941,0.0990902,-0.0297203,-0.0245234,0.0231224,-0.00386031,0.013089,0.000231897,0.012049,0.0118888
0.345,0.0822613,0.101672,-0.0290584,-0.0251522,0.0230606,-0.00334053,0.0135452,0.000549822,0.0123568,0.0122651
0.35,0.0827312,0.104234,-0.0283772,-0.0257879,0.0229579,-0.00284022,0.0140089,0.000876013,0.0126572,0.0126231
0.355,0.083202,0.106764,-0.0276826,-0.0264374,0.02281,-0.00236549,0.0144755,0.0012059,0.0129447,0.0129559
0.36,0.083672,0.109254,-0.0269802,-0.0271073,0.0226126,-0.00192245,0.0149401,0.0015348,0.0132138,0.013257
0.365,0.0841396,0.111694,-0.0262758,-0.0278043,0.0223614,-0.00151712,0.0153976,0.00185797,0.0134593,0.0135199
0.37,0.0846031,0.114074,-0.025575,-0.0285348,0.0220526,-0.0011554,0.0158432,0.00217064,0.0136759,0.0137384
0.375,0.0850609,0.116386,-0.0248834,-0.0293051,0.0216823,-0.000842978,0.0162718,0.0024681,0.0138585,0.0139066
0.38,0.0855114,0.118619,-0.0242062,-0.0301212,0.021247,-0.000585319,0.0166786,0.0027457,0.0140023,0.0140189
0.385,0.0859533,0.120767,-0.0235486,-0.0309885,0.0207436,-0.000387585,0.0170589,0.0029989,0.0141028,0.0140702
0.39,0.086385,0.12282,-0.0229154,-0.0319122,0.0201692,-0.00025459,0.017408,0.00322337,0.0141558,0.0140559
0.395,0.0868054,0.124773,-0.0223108,-0.0328968,0.0195213,-0.000190753,0.0177215,0.00341498,0.0141575,0.0139718
0.4,0.0872133,0.126618,-0.0217389,-0.0339461,0.0187979,-0.000200049,0.0179953,0.00356986,0.0141044,0.0138144
0.405,0.0876076,0.12835,-0.0212034,-0.0350636,0.0179975,-0.000285966,0.0182255,0.00368446,0.0139937,0.0135809
0.41,0.0879874,0.129964,-0.0207073,-0.0362518,0.017119,-0.000451465,0.0184085,0.00375557,0.0138231,0.0132691
0.415,0.0883521,0.131457,-0.020253,-0.0375124,0.016162,-0.000698947,0.0185411,0.00378034,0.0135907,0.0128776
0.42,0.0887009,0.132825,-0.0198428,-0.0388467,0.0151264,-0.00103022,0.0186206,0.00375636,0.0132951,0.0124057
0.425,0.0890334,0.134067,-0.0194779,-0.0402547,0.014013,-0.00144648,0.0186446,0.00368165,0.0129359,0.0118534
0.43,0.0893494,0.135182,-0.0191592,-0.0417358,0.0128228,-0.00194827,0.0186111,0.00355468,0.0125129,0.0112215
0.435,0.0896487,0.13617,-0.0188869,-0.0432885,0.0115576,-0.0025355,0.0185185,0.00337443,0.0120267,0.0105117
0.44,0.0899314,0.137034,-0.0186606,-0.0449105,0.0102199,-0.00320741,0.018366,0.00314036,0.0114785,0.00972648
0.445,0.0901976,0.137774,-0.0184794,-0.0465984,0.0088126,-0.00396259,0.018153,0.00285244,0.0108702,0.00886891
0.45,0.0904479,0.138396,-0.0183414,-0.0483481,0.00733927,-0.00479896,0.0178795,0.00251117,0.0102043,0.00794297
0.455,0.0906826,0.138903,-0.0182445,-0.0501547,0.00580402,-0.0057138,0.0175461,0.00211754,0.00948368,0.0069533
0.46,0.0909026,0.139302,-0.0181858,-0.0520124,0.00421151,-0.00670377,0.0171536,0.00167307,0.00871213,0.00590526
0.465,0.0911087,0.139598,-0.0181619,-0.0539146,0.0025669,-0.0077649,0.0167036,0.00117976,0.0078938,0.00480485
0.47,0.0913018,0.139801,-0.0181688,-0.0558542,0.000875853,-0.00889268,0.0161981,0.000640102,0.0070334,0.00365866
0.475,0.0914833,0.139917,-0.0182021,-0.057823,-0.000855526,-0.010082,0.0156395,5.70378e-05,0.00613612,0.00247383
0.48,0.0916542,0.139956,-0.0182567,-0.0598126,-0.00262073,-0.0113274,0.0150307,-0.000566048,0.0052076,0.00125798
0.485,0.091816,0.139928,-0.0183273,-0.0618137,-0.00441291,-0.0126227,0.0143751,-0.00122537,0.00425385,1.91366e-05
0.49,0.0919703,0.139844,-0.0184082,-0.0638169,-0.00622488,-0.0139616,0.0136762,-0.00191677,0.00328122,-0.00123431
0.495,0.0921185,0.139715,-0.0184933,-0.0658122,-0.00804923,-0.0153373,0.0129381,-0.00263577,0.00229632,-0.00249372
0.5,0.0922624,0.139552,-0.0185763,-0.0677892,-0.00987834,-0.0167426,0.0121653,-0.00337757,0.001306,-0.00375026
0.505,0.0924036,0.139367,-0.0186505,-0.0697374,-0.0117045,-0.0181704,0.0113623,-0.00413717,0.00031724,-0.00499498
